# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
211,1091.56,1479.18,2.0,420.0,-23.6468,-20.53184,-22.02031,-0.2068664,-20.53183,-54.43861,-13.90678,11.0
212,1093.05,1480.52,2.0,422.0,-23.4205,-20.34679,-19.26938,-0.1259078,-20.34679,-54.21231,-13.86552,11.0
213,1094.49,1481.9,2.0,424.0,-24.436,-20.62187,-23.77905,-1.48187,-20.62187,-55.22781,-14.60595,8.0
214,1095.89,1483.33,2.0,426.0,-24.2338,-20.37874,-26.15209,-1.551665,-20.37873,-55.02561,-14.64688,8.0
215,1097.24,1484.8,2.0,428.0,-24.1262,-21.63868,-21.54187,1.117212,-21.63868,-54.91801,-13.27933,11.0
216,1098.55,1486.32,2.0,430.0,-23.9396,-21.80099,-18.04134,1.963415,-21.80098,-54.73141,-12.93043,11.0
217,1099.81,1487.87,2.0,432.0,-24.2442,-21.43308,-24.61586,0.4079237,-21.43307,-55.03601,-13.60294,11.0
218,1101.03,1489.45,2.0,434.0,-25.1449,-21.00567,-18.42544,-2.024119,-21.00567,-55.93671,-14.93104,11.0
219,1102.21,1491.07,2.0,436.0,-25.0089,-20.88963,-26.37487,-1.991594,-20.88963,-55.80071,-14.91109,19.0
220,1103.35,1492.71,2.0,438.0,-24.4971,-20.37787,-26.0398,-1.991518,-20.37787,-55.28891,-14.91104,8.0
221,1104.48,1494.36,2.0,440.0,-24.339,-20.38032,-18.49113,-1.726329,-20.38032,-55.13081,-14.75049,11.0
222,1105.64,1495.99,2.0,442.0,-23.5932,-20.82841,-17.48135,0.505732,-20.82841,-54.38501,-13.5566,11.0
223,1106.82,1497.6,2.0,444.0,-22.8663,-20.98984,-26.6653,2.672464,-20.98983,-53.65811,-12.66828,11.0
224,1108.02,1499.2,2.0,446.0,-24.5311,-22.76849,-22.21644,3.005187,-22.76848,-55.32291,-12.55443,11.0
225,1109.24,1500.78,2.0,448.0,-26.4316,-22.20073,-21.41674,-2.172299,-22.20072,-57.22341,-15.02269,11.0
226,1110.48,1502.35,2.0,450.0,-25.8991,-22.1299,-20.98379,-1.404717,-22.12989,-56.69091,-14.56102,19.0
227,1111.73,1503.91,2.0,452.0,-23.5786,-19.60659,-23.93981,-1.748601,-19.60658,-54.37041,-14.76383,8.0
228,1112.99,1505.47,2.0,454.0,-24.327,-20.76943,-19.97788,-1.033237,-20.76943,-55.11881,-14.34939,19.0
229,1114.26,1507.01,2.0,456.0,-24.3865,-20.84633,-16.4114,-1.002081,-20.84632,-55.17831,-14.33199,11.0
230,1115.53,1508.55,2.0,458.0,-24.6417,-20.94404,-17.11529,-1.28066,-20.94403,-55.43351,-14.48948,8.0
231,1116.82,1510.08,2.0,460.0,-24.1583,-20.58532,-15.99894,-1.060759,-20.58532,-54.95011,-14.3648,11.0
232,1118.12,1511.6,2.0,462.0,-25.5627,-22.59345,-18.07656,0.08247878,-22.59344,-56.35451,-13.76107,19.0
233,1119.42,1513.12,2.0,464.0,-24.2411,-21.77522,-19.59724,1.166988,-21.77521,-55.03291,-13.2577,19.0
234,1120.73,1514.63,2.0,466.0,-23.9305,-21.0495,-36.38583,0.2625545,-21.04949,-54.72231,-13.67282,19.0
235,1122.05,1516.13,2.0,468.0,-25.2323,-23.15845,-29.11125,2.131948,-23.15845,-56.02411,-12.86567,19.0
236,1123.37,1517.63,2.0,470.0,-26.2211,-22.70281,-22.9504,-0.9627447,-22.7028,-57.01291,-14.31011,11.0
237,1124.69,1519.13,2.0,472.0,-24.1037,-21.44495,-21.76678,0.7340785,-21.44495,-54.89551,-13.45057,11.0
238,1126.03,1520.62,2.0,474.0,-24.3873,-21.19562,-20.54973,-0.3554949,-21.19562,-55.17911,-13.9835,11.0
239,1127.36,1522.1,2.0,476.0,-21.9993,-18.49378,-17.77821,-0.9397124,-18.49378,-52.79111,-14.29734,19.0
240,1128.7,1523.59,2.0,478.0,-24.1656,-20.72499,-25.49055,-0.8218128,-20.72499,-54.95741,-14.23243,11.0
241,1130.05,1525.07,2.0,480.0,-24.1486,-21.33691,-17.92763,0.4067395,-21.33691,-54.94041,-13.6035,19.0
242,1131.4,1526.54,2.0,482.0,-22.8947,-19.82519,-18.25273,-0.117629,-19.82518,-53.68651,-13.86133,19.0
243,1132.75,1528.01,2.0,484.0,-23.0017,-20.25448,-19.33045,0.5431266,-20.25448,-53.79351,-13.53903,19.0
244,1134.11,1529.48,2.0,486.0,-23.9236,-21.39538,-21.92697,1.024421,-21.39537,-54.71541,-13.32004,19.0
245,1135.47,1530.95,2.0,488.0,-24.0949,-21.92636,-23.5991,1.886854,-21.92635,-54.88671,-12.96036,19.0
246,1136.83,1532.41,2.0,490.0,-23.3107,-21.8362,-19.68506,3.933296,-21.8362,-54.10251,-12.26632,19.0
247,1138.2,1533.87,2.0,492.0,-23.2754,-21.18101,-23.01278,2.078062,-21.18101,-54.06721,-12.88621,19.0
248,1139.57,1535.32,2.0,494.0,-23.4377,-20.02025,-23.65282,-0.7793844,-20.02025,-54.22951,-14.20927,19.0
249,1140.94,1536.78,2.0,496.0,-24.3588,-21.83856,-21.74956,1.042521,-21.83856,-55.15061,-13.31206,19.0
250,1142.31,1538.23,2.0,498.0,-21.995,-20.03196,-19.20929,2.430124,-20.03196,-52.78681,-12.75485,19.0
251,1143.69,1539.68,2.0,500.0,-22.1424,-20.26192,-33.80881,2.661032,-20.26192,-52.93421,-12.6723,19.0
252,1145.07,1541.12,2.0,502.0,-22.594,-20.26305,-22.15534,1.485023,-20.26304,-53.38581,-13.12277,19.0
253,1146.45,1542.57,2.0,504.0,-23.1647,-20.68277,-17.17545,1.130031,-20.68277,-53.95651,-13.27375,19.0
254,1147.84,1544.01,2.0,506.0,-23.3271,-21.38485,-18.12919,2.487523,-21.38485,-54.11892,-12.73407,19.0
255,1149.23,1545.45,2.0,508.0,-23.013,-21.72438,-20.72029,4.616362,-21.72438,-53.80481,-12.08043,19.0
256,1150.62,1546.88,2.0,510.0,-22.5464,-21.3616,-21.23931,5.0355,-21.36159,-53.33821,-11.97662,19.0
257,1152.01,1548.32,2.0,512.0,-21.9446,-20.69891,-18.96545,4.785995,-20.6989,-52.73641,-12.03751,19.0
258,1153.4,1549.75,2.0,514.0,-22.241,-20.70846,-27.82051,3.734928,-20.70846,-53.03281,-12.32436,19.0
259,1154.79,1551.18,2.0,516.0,-21.7325,-19.90129,-18.21634,2.802712,-19.90129,-52.52431,-12.62303,19.0
260,1156.19,1552.61,2.0,518.0,-22.7129,-20.29523,-17.61304,1.279111,-20.29523,-53.50471,-13.20948,19.0
261,1157.59,1554.04,2.0,520.0,-20.6855,-18.90823,-19.12062,2.961401,-18.90823,-51.47731,-12.56909,19.0
262,1158.99,1555.46,2.0,522.0,-22.7741,-20.03384,-19.01822,0.5579897,-20.03384,-53.56591,-13.53207,19.0
263,1160.4,1556.89,2.0,524.0,-20.3583,-18.64929,-34.44178,3.167891,-18.64928,-51.15011,-12.50083,19.0
264,1161.8,1558.31,2.0,526.0,-21.778,-19.75227,-23.85912,2.259845,-19.75226,-52.56981,-12.81755,19.0
265,1163.21,1559.73,2.0,528.0,-20.4109,-19.02767,-20.36518,4.258945,-19.02767,-51.20271,-12.17504,19.0
266,1164.61,1561.15,2.0,530.0,-21.9605,-20.53251,-26.68803,4.097037,-20.53251,-52.75231,-12.21981,19.0
267,1166.02,1562.56,2.0,532.0,-20.9202,-19.97002,-17.08502,6.116041,-19.97002,-51.71201,-11.74199,19.0
268,1167.43,1563.98,2.0,534.0,-20.5108,-19.8864,-22.14376,8.107269,-19.8864,-51.30261,-11.41621,19.0
269,1168.85,1565.39,2.0,536.0,-22.244,-21.55547,-20.61804,7.649788,-21.55547,-53.03581,-11.48034,19.0
270,1170.26,1566.8,2.0,538.0,-19.7941,-19.51407,-21.63456,11.76499,-19.51407,-50.58591,-11.07184,19.0
271,1171.68,1568.22,2.0,540.0,-22.6181,-22.17885,-21.68989,9.729187,-22.17884,-53.40991,-11.23107,19.0
272,1173.1,1569.63,2.0,542.0,-20.2587,-19.92291,-17.90501,10.94821,-19.92291,-51.05051,-11.1276,19.0
273,1174.52,1571.03,2.0,544.0,-21.1016,-20.58504,-22.71384,8.985757,-20.58503,-51.89341,-11.30838,19.0
274,1175.94,1572.44,2.0,546.0,-21.3609,-20.59472,-21.63167,7.145754,-20.59471,-52.15272,-11.558,19.0
275,1177.36,1573.84,2.0,548.0,-21.0198,-20.01082,-17.03583,5.824724,-20.01081,-51.81161,-11.8008,19.0
276,1178.78,1575.25,2.0,550.0,-21.2488,-20.00189,-20.7529,4.781138,-20.00189,-52.04061,-12.03872,19.0
277,1180.21,1576.65,2.0,552.0,-21.3259,-20.02929,-18.39435,4.58533,-20.02929,-52.11771,-12.08842,19.0
278,1181.63,1578.05,2.0,554.0,-20.2637,-19.14669,-17.1393,5.326776,-19.14668,-51.05551,-11.90883,19.0
279,1183.06,1579.45,2.0,556.0,-23.0512,-20.88746,-25.95942,1.899083,-20.88746,-53.84301,-12.95556,19.0
280,1184.49,1580.85,2.0,558.0,-21.768,-19.80433,-28.21533,2.428378,-19.80432,-52.55981,-12.75549,19.0
281,1185.92,1582.25,2.0,560.0,-20.1642,-18.59339,-16.93704,3.607553,-18.59339,-50.95601,-12.36262,19.0
282,1187.35,1583.64,2.0,562.0,-20.0061,-18.6213,-16.48047,4.253186,-18.6213,-50.79791,-12.17661,19.0
283,1188.78,1585.04,2.0,564.0,-20.0577,-18.83962,-21.1469,4.897814,-18.83962,-50.84951,-12.00989,19.0
284,1190.21,1586.43,2.0,566.0,-19.9704,-18.88578,-18.51338,5.471472,-18.88578,-50.76221,-11.87643,19.0
285,1191.65,1587.82,2.0,568.0,-19.9817,-18.99812,-21.88091,5.948671,-18.99812,-50.77351,-11.77539,19.0
286,1193.08,1589.21,2.0,570.0,-21.0552,-19.97375,-24.20338,5.485816,-19.97375,-51.84701,-11.87327,19.0
287,1194.52,1590.6,2.0,572.0,-23.4695,-21.98882,-26.94394,3.911862,-21.98882,-54.26131,-12.2725,19.0
288,1195.96,1591.99,2.0,574.0,-20.6822,-19.85452,-27.96499,6.778793,-19.85452,-51.47401,-11.6195,19.0
289,1197.4,1593.38,2.0,576.0,-20.5689,-20.03849,-21.25415,8.863761,-20.03848,-51.36071,-11.32223,19.0
290,1198.84,1594.76,2.0,578.0,-22.8092,-22.09482,-19.56527,7.476458,-22.09482,-53.60101,-11.50619,19.0
291,1200.28,1596.14,2.0,580.0,-19.9435,-19.66168,-20.08916,11.73642,-19.66168,-50.73531,-11.07363,19.0
292,1201.73,1597.53,2.0,582.0,-22.601,-22.11578,-26.33165,9.27354,-22.11577,-53.39281,-11.27704,19.0
293,1203.17,1598.91,2.0,584.0,-20.0742,-19.84432,-19.99372,12.64737,-19.84432,-50.86601,-11.02169,19.0
294,1204.62,1600.29,2.0,586.0,-21.6895,-21.30145,-20.67524,10.2935,-21.30145,-52.48131,-11.17986,19.0
295,1206.07,1601.67,2.0,588.0,-21.1448,-20.80091,-24.76824,10.84054,-20.80091,-51.93661,-11.1357,19.0
296,1207.51,1603.05,2.0,590.0,-20.0722,-19.7061,-18.03376,10.55745,-19.7061,-50.86401,-11.15792,19.0
297,1208.96,1604.42,2.0,592.0,-22.4734,-21.7933,-22.45497,7.707603,-21.7933,-53.26521,-11.47192,19.0
298,1210.42,1605.8,2.0,594.0,-19.9916,-19.5102,-16.3631,9.309842,-19.5102,-50.78341,-11.27321,19.0
299,1211.87,1607.17,2.0,596.0,-22.0017,-21.2939,-24.98117,7.520001,-21.2939,-52.79351,-11.49962,19.0
300,1213.32,1608.54,2.0,598.0,-20.8124,-20.08486,-21.23173,7.390423,-20.08486,-51.60421,-11.51935,19.0
301,1214.78,1609.92,2.0,600.0,-21.072,-20.30887,-19.8794,7.164674,-20.30887,-51.86381,-11.55495,19.0
302,1216.23,1611.29,2.0,602.0,-21.4846,-20.5737,-24.49951,6.319704,-20.57369,-52.27641,-11.70272,19.0
303,1217.69,1612.65,2.0,604.0,-20.7605,-19.87883,-19.63296,6.476487,-19.87883,-51.55231,-11.67348,19.0
304,1219.15,1614.02,2.0,606.0,-21.9757,-20.81883,-19.78582,5.153703,-20.81882,-52.76751,-11.94869,19.0
305,1220.61,1615.39,2.0,608.0,-21.3413,-20.20365,-21.05732,5.23653,-20.20365,-52.13311,-11.92946,19.0
306,1222.07,1616.75,2.0,610.0,-21.9504,-20.74129,-27.9016,4.934616,-20.74129,-52.74221,-12.00092,19.0
307,1223.53,1618.11,2.0,612.0,-21.6463,-20.32833,-21.61546,4.50316,-20.32833,-52.43811,-12.10978,19.0
308,1225.0,1619.47,2.0,614.0,-22.1369,-20.83743,-19.06123,4.574241,-20.83742,-52.92871,-12.09129,19.0
309,1226.46,1620.83,2.0,616.0,-22.225,-20.92455,-19.2187,4.570467,-20.92455,-53.01681,-12.09226,19.0
310,1227.93,1622.19,2.0,618.0,-21.9596,-20.68872,-24.19837,4.685862,-20.68872,-52.75141,-12.0627,19.0
311,1229.4,1623.54,2.0,620.0,-22.4518,-21.09951,-17.91713,4.373456,-21.09951,-53.24361,-12.14411,19.0
312,1230.88,1624.89,2.0,622.0,-22.3469,-21.08324,-23.85339,4.714373,-21.08324,-53.13871,-12.05548,19.0
313,1232.35,1626.24,2.0,624.0,-22.5577,-21.3435,-23.01361,4.913699,-21.34349,-53.34951,-12.00601,19.0
314,1233.83,1627.59,2.0,626.0,-23.2785,-21.92828,-29.79499,4.381183,-21.92827,-54.07031,-12.14204,19.0
315,1235.31,1628.94,2.0,628.0,-22.9637,-21.75803,-19.2932,4.948773,-21.75803,-53.75551,-11.99749,19.0
316,1236.79,1630.28,2.0,630.0,-22.2946,-21.27612,-22.08729,5.779106,-21.27611,-53.08641,-11.8103,19.0
317,1238.27,1631.62,2.0,632.0,-22.452,-21.47354,-32.28233,5.973998,-21.47354,-53.24381,-11.77027,19.0
318,1239.76,1632.95,2.0,634.0,-23.1197,-22.02342,-22.57451,5.418971,-22.02342,-53.91151,-11.88809,19.0
319,1241.26,1634.28,2.0,636.0,-22.4897,-21.46205,-23.39478,5.735401,-21.46204,-53.28151,-11.81947,19.0
320,1242.74,1635.62,2.0,638.0,-22.0667,-21.15517,-22.88669,6.316388,-21.15517,-52.85851,-11.70335,19.0
321,1244.23,1636.96,2.0,640.0,-24.561,-23.0626,-21.58774,3.850825,-23.06259,-55.35281,-12.29022,19.0
322,1245.7,1638.3,2.0,642.0,-24.9496,-23.57652,-26.55761,4.296272,-23.57652,-55.74141,-12.16489,19.0
323,1247.18,1639.66,2.0,644.0,-23.7129,-22.80421,-22.25864,6.331358,-22.8042,-54.50471,-11.70051,19.0
324,1248.65,1641.02,2.0,646.0,-23.4456,-22.66125,-26.40865,7.034605,-22.66124,-54.23741,-11.57617,19.0
325,1250.11,1642.38,2.0,648.0,-25.1677,-23.83104,-21.0537,4.43216,-23.83104,-55.95951,-12.12848,19.0
326,1251.57,1643.75,2.0,650.0,-25.3886,-23.60084,-20.36265,2.930227,-23.60083,-56.18041,-12.57958,19.0
327,1253.03,1645.11,2.0,652.0,-23.3491,-22.41725,-19.37777,6.210107,-22.41724,-54.14091,-11.72367,19.0
328,1254.51,1646.46,2.0,654.0,-24.4063,-23.17616,-30.88563,4.848692,-23.17615,-55.19811,-12.02196,19.0
329,1256.08,1647.68,2.0,656.0,-26.0886,-24.16256,-33.49156,2.532618,-24.16255,-56.88041,-12.71786,19.0
330,1257.86,1647.27,2.0,658.0,-27.3567,-25.03874,-21.32332,1.516363,-25.03874,-58.14851,-13.10978,19.0
331,1259.53,1646.17,2.0,660.0,-24.4671,-23.16115,-21.50785,4.549235,-23.16115,-55.25891,-12.09777,19.0
332,1261.39,1645.45,2.0,662.0,-25.3869,-24.10114,-20.54823,4.627491,-24.10113,-56.17871,-12.07758,19.0
333,1263.34,1645.0,2.0,664.0,-26.4752,-24.83064,-25.29908,3.369118,-24.83063,-57.26701,-12.43638,19.0
334,1265.32,1644.73,2.0,666.0,-27.2797,-25.38236,-21.98386,2.613197,-25.38235,-58.07151,-12.68917,19.0
335,1267.31,1644.6,2.0,668.0,-25.6684,-24.08944,-24.82282,3.58072,-24.08943,-56.46021,-12.37078,19.0
336,1269.31,1644.57,2.0,670.0,-24.5448,-22.93745,-17.71118,3.488276,-22.93744,-55.33661,-12.39917,19.0
337,1271.31,1644.61,2.0,672.0,-23.5879,-21.87391,-25.34787,3.152619,-21.87391,-54.37971,-12.5058,19.0
338,1273.31,1644.71,2.0,674.0,-24.1105,-22.5554,-38.76438,3.659534,-22.5554,-54.90231,-12.34691,19.0
339,1275.3,1644.86,2.0,676.0,-25.3971,-23.47186,-24.12441,2.534842,-23.47185,-56.18891,-12.71706,19.0
340,1277.29,1645.08,2.0,678.0,-25.3961,-23.62702,-23.98598,2.985825,-23.62701,-56.18791,-12.5609,19.0
341,1279.27,1645.36,2.0,680.0,-29.6014,-25.73528,-20.94774,-1.570452,-25.73527,-60.39321,-14.65794,19.0
342,1281.24,1645.69,2.0,682.0,-28.7993,-25.25058,-22.89838,-1.017407,-25.25057,-59.59111,-14.34054,19.0
343,1283.21,1646.06,2.0,684.0,-25.2238,-23.52192,-18.6656,3.189855,-23.52192,-56.01561,-12.49369,19.0
344,1285.17,1646.45,2.0,686.0,-24.7429,-23.36795,-19.17578,4.289371,-23.36795,-55.53471,-12.16676,19.0
345,1287.12,1646.88,2.0,688.0,-23.3503,-22.4912,-20.44558,6.600726,-22.49119,-54.14211,-11.65092,19.0
346,1289.07,1647.32,2.0,690.0,-25.8505,-24.15782,-20.87226,3.218286,-24.15782,-56.64231,-12.4845,19.0
347,1291.02,1647.78,2.0,692.0,-25.0859,-23.51169,-21.14075,3.59635,-23.51168,-55.87771,-12.36603,19.0
348,1292.96,1648.25,2.0,694.0,-27.0058,-24.87474,-33.62923,1.982853,-24.87473,-57.79761,-12.92288,19.0
349,1294.9,1648.74,2.0,696.0,-27.9707,-25.22464,-38.54477,0.5455801,-25.22463,-58.76251,-13.53788,19.0
350,1296.84,1649.22,2.0,698.0,-28.4275,-25.9527,-22.1595,1.146419,-25.95269,-59.21931,-13.26662,19.0
351,1298.78,1649.72,2.0,700.0,-26.7503,-23.88778,-22.08245,0.3007567,-23.88777,-57.54211,-13.65434,19.0
352,1300.71,1650.21,2.0,702.0,-23.8635,-22.98161,-29.06222,6.475238,-22.9816,-54.65531,-11.67371,19.0
353,1302.65,1650.7,2.0,704.0,-24.2199,-23.15382,-24.26888,5.55599,-23.15382,-55.01171,-11.8579,19.0
354,1304.59,1651.19,2.0,706.0,-24.2846,-23.08388,-21.95924,4.969224,-23.08388,-55.07641,-11.99254,19.0
355,1306.53,1651.67,2.0,708.0,-24.5719,-23.1736,-24.6373,4.203917,-23.17359,-55.36371,-12.19012,19.0
356,1308.48,1652.14,2.0,710.0,-27.5368,-26.01205,-26.5387,3.761145,-26.01204,-58.32861,-12.31658,19.0
357,1310.42,1652.61,2.0,712.0,-25.693,-23.74037,-22.1266,2.458777,-23.74036,-56.48481,-12.74445,19.0
358,1312.37,1653.06,2.0,714.0,-29.1136,-27.57448,-25.63156,3.712799,-27.57446,-59.90541,-12.33095,11.0
359,1314.32,1653.51,2.0,716.0,-26.3922,-25.07234,-33.31322,4.495898,-25.07233,-57.18401,-12.11168,19.0
360,1316.27,1653.94,2.0,718.0,-27.9698,-26.02349,-24.25195,2.476267,-26.02348,-58.76161,-12.73813,19.0
361,1318.23,1654.35,2.0,720.0,-29.8563,-25.93647,-32.59183,-1.661197,-25.93646,-60.64811,-14.71166,11.0
362,1320.18,1654.75,2.0,722.0,-27.4738,-25.63905,-25.01316,2.792417,-25.63904,-58.26562,-12.62657,19.0
363,1322.15,1655.14,2.0,724.0,-23.1112,-22.29794,-19.80316,6.862553,-22.29794,-53.90301,-11.60508,19.0
364,1324.11,1655.51,2.0,726.0,-24.3619,-23.38565,-21.82563,5.984922,-23.38564,-55.15371,-11.76807,19.0
365,1326.08,1655.85,2.0,728.0,-23.3873,-22.44334,-22.43193,6.147787,-22.44334,-54.17911,-11.73577,19.0
366,1328.05,1656.18,2.0,730.0,-24.4038,-23.67468,-25.85838,7.380115,-23.67467,-55.19561,-11.52094,19.0
367,1330.03,1656.49,2.0,732.0,-23.9872,-23.08992,-24.13417,6.392187,-23.08992,-54.77901,-11.6891,19.0
368,1332.01,1656.78,2.0,734.0,-28.0476,-26.06852,-26.9643,2.386127,-26.06851,-58.83941,-12.7709,19.0
369,1333.99,1657.04,2.0,736.0,-25.8729,-24.74776,-21.86833,5.291037,-24.74775,-56.66471,-11.91696,19.0
370,1335.97,1657.28,2.0,738.0,-29.7595,-26.84193,-33.51162,0.1874438,-26.84191,-60.55131,-13.7094,19.0
371,1337.96,1657.5,2.0,740.0,-26.8734,-26.12191,-31.16975,7.237369,-26.1219,-57.66521,-11.54332,19.0
372,1339.95,1657.7,2.0,742.0,-24.4874,-23.39663,-25.10138,5.443691,-23.39662,-55.27921,-11.88259,19.0
373,1341.94,1657.87,2.0,744.0,-30.3976,-28.48386,-27.05467,2.566993,-28.48384,-61.18941,-12.70558,19.0
374,1343.93,1658.01,2.0,746.0,-31.3724,-28.99233,-34.59323,1.36765,-28.99231,-62.16421,-13.1719,19.0
375,1345.93,1658.13,2.0,748.0,-29.2852,-26.53112,-23.3441,0.5284724,-26.5311,-60.07701,-13.54591,19.0
376,1347.93,1658.22,2.0,750.0,-28.048,-26.45227,-28.89716,3.525926,-26.45225,-58.83981,-12.38756,19.0
377,1349.92,1658.28,2.0,752.0,-25.514,-24.69874,-23.00482,6.85084,-24.69874,-56.30581,-11.60708,19.0
378,1351.92,1658.32,2.0,754.0,-27.0129,-25.73392,-21.66914,4.654002,-25.73391,-57.80471,-12.0708,19.0
379,1353.92,1658.33,2.0,756.0,-26.4503,-25.50663,-23.58816,6.149221,-25.50662,-57.24211,-11.73549,19.0
380,1355.92,1658.31,2.0,758.0,-28.233,-27.00302,-27.67808,4.84931,-27.003,-59.02481,-12.02181,19.0
381,1357.92,1658.26,2.0,760.0,-29.8804,-26.48478,-29.93549,-0.7392458,-26.48477,-60.67221,-14.18744,8.0
382,1359.92,1658.19,2.0,762.0,-24.3159,-23.26253,-21.93246,5.614686,-23.26253,-55.10771,-11.84519,19.0
383,1361.91,1658.08,2.0,764.0,-32.5926,-29.48703,-30.49516,-0.1885547,-29.487,-63.38441,-13.89741,19.0
384,1363.91,1657.95,2.0,766.0,-30.8547,-27.72587,-30.7399,-0.2339534,-27.72585,-61.64651,-13.92066,8.0
385,1365.9,1657.79,2.0,768.0,-36.2035,-31.08043,-34.59881,-3.527992,-31.08039,-66.99531,-15.91492,19.0
386,1367.89,1657.59,2.0,770.0,-27.9267,-27.16656,-29.7602,7.183206,-27.16655,-58.71851,-11.55197,19.0
387,1369.88,1657.37,2.0,772.0,-27.1871,-25.49149,-21.9632,3.209199,-25.49148,-57.97891,-12.48743,19.0
388,1371.86,1657.12,2.0,774.0,-36.6425,-33.14858,-34.89657,-0.9188493,-33.14852,-67.43432,-14.28579,19.0
389,1373.84,1656.84,2.0,776.0,-26.4996,-25.08636,-23.08817,4.149891,-25.08635,-57.29141,-12.20506,19.0
390,1375.81,1656.53,2.0,778.0,-25.9103,-25.36393,-23.45926,8.726813,-25.36392,-56.70211,-11.3382,19.0
391,1377.78,1656.19,2.0,780.0,-24.5894,-23.8327,-25.428,7.204732,-23.8327,-55.38121,-11.54852,19.0
392,1379.75,1655.82,2.0,782.0,-25.7591,-24.73485,-27.10676,5.751555,-24.73484,-56.55091,-11.81607,19.0
393,1381.71,1655.43,2.0,784.0,-28.4508,-26.95774,-30.92943,3.869118,-26.95772,-59.24261,-12.28489,19.0
394,1383.66,1655.0,2.0,786.0,-27.2396,-26.04677,-23.68562,5.001975,-26.04676,-58.03141,-11.98465,19.0
395,1385.61,1654.55,2.0,788.0,-30.0718,-28.1931,-36.66817,2.666048,-28.19308,-60.86361,-12.67053,19.0
396,1387.55,1654.07,2.0,790.0,-24.6641,-23.99979,-23.20725,7.817693,-23.99978,-55.45591,-11.45613,19.0
397,1389.49,1653.56,2.0,792.0,-27.879,-26.46044,-31.07857,4.130764,-26.46043,-58.67081,-12.21038,19.0
398,1391.41,1653.03,2.0,794.0,-26.5397,-25.27867,-30.85187,4.724817,-25.27867,-57.33151,-12.05284,19.0
399,1393.33,1652.46,2.0,796.0,-24.5378,-23.94947,-22.64586,8.384057,-23.94946,-55.32961,-11.38015,19.0
400,1395.24,1651.87,2.0,798.0,-32.2266,-29.09937,-31.32997,-0.2308454,-29.09934,-63.01841,-13.91907,8.0
401,1397.14,1651.26,2.0,800.0,-25.1219,-24.2135,-23.05648,6.332926,-24.21349,-55.91371,-11.70022,19.0
402,1399.04,1650.62,2.0,802.0,-33.2762,-30.39013,-37.58912,0.2520501,-30.3901,-64.06801,-13.67791,8.0
403,1400.92,1649.95,2.0,804.0,-25.4041,-25.26542,-26.88587,14.88795,-25.26541,-56.19591,-10.9305,19.0
404,1402.8,1649.26,2.0,806.0,-33.3179,-30.61342,-26.58571,0.6347516,-30.61339,-64.10971,-13.49632,19.0
405,1404.66,1648.54,2.0,808.0,-33.3093,-31.12192,-29.78261,1.839011,-31.12188,-64.10111,-12.97923,19.0
406,1406.52,1647.8,2.0,810.0,-32.6894,-31.37358,-34.95233,4.511212,-31.37354,-63.48121,-12.10767,19.0
407,1408.37,1647.04,2.0,812.0,-33.1176,-29.40171,-26.53704,-1.312441,-29.40169,-63.90941,-14.50772,8.0
408,1410.21,1646.25,2.0,814.0,-30.6456,-29.09218,-36.6764,3.66504,-29.09216,-61.43741,-12.34526,8.0
409,1412.03,1645.44,2.0,816.0,-28.5645,-26.1086,-22.06125,1.190052,-26.10859,-59.35631,-13.24772,8.0
410,1413.85,1644.62,2.0,818.0,-27.5164,-26.16415,-26.98725,4.373585,-26.16414,-58.30821,-12.14407,8.0
411,1415.66,1643.77,2.0,820.0,-28.1366,-26.63948,-29.36746,3.855177,-26.63946,-58.92841,-12.28895,8.0
412,1417.46,1642.91,2.0,822.0,-32.1651,-30.37877,-29.24294,2.934412,-30.37874,-62.95691,-12.57817,8.0
413,1419.26,1642.03,2.0,824.0,-33.9487,-32.06606,-36.80195,2.654778,-32.06601,-64.74051,-12.6745,8.0
414,1421.05,1641.13,2.0,826.0,-31.016,-26.9136,-26.5483,-1.964041,-26.91359,-61.80781,-14.89423,8.0
415,1422.83,1640.22,2.0,828.0,-29.9988,-29.07957,-31.52849,6.275766,-29.07955,-60.79061,-11.71106,8.0
416,1424.6,1639.3,2.0,830.0,-30.4613,-28.16235,-30.86312,1.562436,-28.16233,-61.25311,-13.09078,8.0
417,1426.37,1638.36,2.0,832.0,-30.4881,-26.91343,-27.42419,-1.063781,-26.91342,-61.27991,-14.36649,11.0
418,1428.13,1637.42,2.0,834.0,-29.275,-26.07055,-25.13503,-0.3800174,-26.07053,-60.06681,-13.99628,8.0
419,1429.88,1636.46,2.0,836.0,-27.8899,-25.39892,-21.5578,1.109253,-25.39891,-58.68171,-13.2828,19.0
420,1431.63,1635.49,2.0,838.0,-30.486,-26.85249,-27.48371,-1.168138,-26.85248,-61.27781,-14.42534,11.0
421,1433.37,1634.51,2.0,840.0,-29.6106,-29.09268,-28.61803,8.973464,-29.09266,-60.40241,-11.30976,8.0
422,1435.11,1633.52,2.0,842.0,-27.746,-25.703,-26.91372,2.213648,-25.70298,-58.53781,-12.83483,19.0
423,1436.84,1632.52,2.0,844.0,-26.3349,-24.17854,-28.64137,1.917908,-24.17853,-57.12671,-12.94818,19.0
