# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
212,1436.64,1225.88,2.0,422.0,-59.7836,-57.081,-67.86365,0.6087694,-57.06703,-90.57541,-13.50839,8.0
213,1434.64,1225.82,2.0,424.0,-50.2878,-48.90019,-46.68469,4.235139,-48.89807,-81.07961,-12.18155,19.0
214,1432.64,1225.77,2.0,426.0,-54.6614,-52.96034,-49.41937,3.175709,-52.95493,-85.45321,-12.49829,19.0
215,1430.64,1225.73,2.0,428.0,-59.416,-56.48169,-55.09366,0.1286011,-56.46952,-90.20781,-13.73829,8.0
216,1428.64,1225.66,2.0,430.0,-59.2663,-56.63931,-66.64595,0.7760028,-56.62669,-90.05811,-13.43142,8.0
217,1426.64,1225.56,2.0,432.0,-58.3618,-55.58977,-58.73163,0.4693932,-55.57986,-89.15361,-13.57375,8.0
218,1424.65,1225.42,2.0,434.0,-50.0506,-49.71047,-48.83839,10.85634,-49.70791,-80.84241,-11.1345,8.0
219,1422.66,1225.21,2.0,436.0,-52.746,-51.99145,-54.93248,7.191136,-51.98712,-83.53781,-11.55069,8.0
220,1420.68,1224.93,2.0,438.0,-61.2941,-58.16936,-55.1852,-0.2608316,-58.15143,-92.08591,-13.93448,8.0
221,1418.71,1224.56,2.0,440.0,-57.1306,-54.0858,-53.49291,-0.08264706,-54.07878,-87.92242,-13.84363,8.0
222,1416.77,1224.09,2.0,442.0,-51.3205,-50.73698,-50.59279,8.39656,-50.73374,-82.11231,-11.37857,8.0
223,1414.85,1223.52,2.0,444.0,-54.462,-53.51985,-61.14068,6.125548,-53.51369,-85.25382,-11.74012,8.0
224,1412.97,1222.84,2.0,446.0,-55.2293,-53.91891,-51.75097,4.506299,-53.91216,-86.02111,-12.10896,8.0
225,1411.14,1222.05,2.0,448.0,-54.066,-52.84312,-55.43223,4.856809,-52.83785,-84.85781,-12.01996,8.0
226,1409.35,1221.16,2.0,450.0,-52.3205,-51.75382,-53.95487,8.524614,-51.74972,-83.11231,-11.3626,8.0
227,1407.61,1220.17,2.0,452.0,-48.4074,-48.20098,-47.98013,13.08782,-48.19916,-79.19921,-11.00004,8.0
228,1405.87,1219.19,2.0,454.0,-42.4578,-42.37383,-42.69527,17.07009,-42.37336,-73.24961,-10.87625,8.0
229,1404.04,1218.39,2.0,456.0,-36.4013,-36.3871,-36.76305,24.8105,-36.38698,-67.19311,-10.80613,8.0
230,1402.16,1217.7,2.0,458.0,-30.3237,-30.32171,-30.36999,33.3186,-30.32168,-61.11551,-10.79383,8.0
231,1400.26,1217.09,2.0,460.0,-25.5766,-25.57558,-25.62568,36.24986,-25.57557,-56.36841,-10.79284,8.0
232,1398.34,1216.52,2.0,462.0,-24.7138,-24.71176,-24.74554,33.25735,-24.71175,-55.50561,-10.79386,8.0
233,1396.41,1215.98,2.0,464.0,-24.9694,-24.96752,-24.92378,33.61479,-24.96751,-55.76121,-10.7937,8.0
234,1394.49,1215.45,2.0,466.0,-24.5341,-24.5259,-24.38059,27.23062,-24.52589,-55.32591,-10.80002,8.0
235,1392.56,1214.93,2.0,468.0,-23.1995,-23.19691,-23.27862,32.23293,-23.1969,-53.99131,-10.79441,8.0
236,1390.63,1214.4,2.0,470.0,-22.8403,-22.8378,-22.78167,32.38466,-22.83779,-53.63211,-10.79432,8.0
237,1388.7,1213.85,2.0,472.0,-22.9926,-22.9905,-22.72739,33.14877,-22.9905,-53.78441,-10.79392,8.0
238,1386.78,1213.29,2.0,474.0,-21.4407,-21.43896,-21.41383,33.95254,-21.43895,-52.23251,-10.79356,8.0
239,1384.87,1212.7,2.0,476.0,-21.3452,-21.34389,-21.36753,35.17602,-21.34388,-52.13701,-10.79313,8.0
240,1382.97,1212.07,2.0,478.0,-20.9578,-20.95526,-20.86438,32.33263,-20.95526,-51.74961,-10.79435,8.0
241,1381.09,1211.4,2.0,480.0,-21.3817,-20.77171,-19.15225,8.216044,-20.77171,-52.17351,-11.4018,8.0
242,1379.23,1210.67,2.0,482.0,-21.0803,-18.37042,-19.65619,0.6231864,-18.37042,-51.87211,-13.50169,8.0
243,1377.4,1209.87,2.0,484.0,-19.0166,-17.09665,-30.85703,2.549667,-17.09665,-49.80841,-12.71176,11.0
244,1375.61,1208.98,2.0,486.0,-21.5364,-19.16601,-21.97479,1.390678,-19.16601,-52.32821,-13.1622,8.0
245,1373.87,1208.0,2.0,488.0,-22.5812,-20.45274,-22.49134,1.98957,-20.45274,-53.37301,-12.92028,8.0
246,1372.2,1206.88,2.0,490.0,-24.6589,-22.22095,-29.63965,1.231735,-22.22095,-55.45071,-13.22977,8.0
247,1370.65,1205.63,2.0,492.0,-26.7204,-25.5797,-28.74635,5.223251,-25.57969,-57.51221,-11.93252,8.0
248,1369.25,1204.2,2.0,494.0,-33.7121,-33.68998,-33.41807,22.90714,-33.68992,-64.50391,-10.81399,8.0
249,1368.06,1202.6,2.0,496.0,-57.6612,-57.52306,-56.48304,14.43667,-57.50759,-88.45301,-10.94542,19.0
250,1367.15,1200.82,2.0,498.0,-62.3331,-59.30707,-62.0356,-0.07771117,-59.28377,-93.12491,-13.84114,19.0
251,1366.57,1198.91,2.0,500.0,-59.0019,-56.63039,-57.69847,1.358128,-56.61779,-89.79372,-13.17592,11.0
252,1366.34,1196.92,2.0,502.0,-57.8286,-56.771,-61.94148,5.53526,-56.75799,-88.62041,-11.86242,11.0
253,1366.43,1194.93,2.0,504.0,-60.4625,-58.23985,-59.06021,1.705125,-58.22161,-91.25432,-13.0327,11.0
254,1366.8,1192.96,2.0,506.0,-55.8904,-53.51441,-49.36201,1.362795,-53.50826,-86.68221,-13.17395,8.0
255,1367.37,1191.05,2.0,508.0,-55.3281,-54.72706,-54.69227,8.22227,-54.71893,-86.11991,-11.40099,8.0
256,1368.12,1189.2,2.0,510.0,-54.3555,-54.21376,-54.46715,14.57243,-54.20654,-85.14731,-10.94077,8.0
257,1368.99,1187.4,2.0,512.0,-53.0532,-52.07932,-59.5743,5.974786,-52.0749,-83.84501,-11.77011,8.0
258,1369.98,1185.66,2.0,514.0,-53.1615,-52.54628,-49.681,8.139199,-52.54136,-83.95331,-11.41195,8.0
259,1371.04,1183.97,2.0,516.0,-52.6756,-52.34496,-51.12869,10.95422,-52.34026,-83.46741,-11.12715,8.0
260,1372.18,1182.32,2.0,518.0,-52.5194,-52.02161,-52.07951,9.115992,-52.01725,-83.31121,-11.29396,8.0
261,1373.37,1180.71,2.0,520.0,-51.8003,-51.33191,-51.05581,9.39922,-51.32819,-82.59211,-11.26392,8.0
262,1374.6,1179.14,2.0,522.0,-51.3689,-50.48472,-47.74938,6.446215,-50.48165,-82.16072,-11.67906,8.0
263,1375.86,1177.59,2.0,524.0,-51.0377,-50.46148,-47.63367,8.456162,-50.45843,-81.82951,-11.37108,8.0
264,1377.15,1176.06,2.0,526.0,-50.2648,-47.49819,-48.47109,0.4986147,-47.49665,-81.05661,-13.55996,8.0
265,1378.46,1174.55,2.0,528.0,-49.5949,-47.06338,-61.66517,1.013816,-47.06199,-80.38671,-13.32472,8.0
266,1379.8,1173.06,2.0,530.0,-49.398,-46.55712,-44.48922,0.3431318,-46.55588,-80.18981,-13.63393,8.0
267,1381.15,1171.59,2.0,532.0,-49.5795,-47.15667,-43.0709,1.263707,-47.15525,-80.37131,-13.21606,8.0
268,1382.52,1170.13,2.0,534.0,-48.7645,-46.02548,-48.76392,0.5582992,-46.02439,-79.55631,-13.53193,8.0
269,1383.9,1168.69,2.0,536.0,-46.2802,-44.34323,-50.15021,2.500109,-44.34248,-77.07202,-12.72953,8.0
270,1385.29,1167.25,2.0,538.0,-48.2149,-45.13862,-42.98345,-0.1327438,-45.13772,-79.00672,-13.86899,8.0
271,1386.69,1165.83,2.0,540.0,-40.5483,-39.99458,-37.6819,8.662844,-39.99431,-71.34011,-11.34581,8.0
272,1388.11,1164.41,2.0,542.0,-40.7052,-39.78651,-44.41018,6.277342,-39.78625,-71.49701,-11.71076,8.0
273,1389.53,1163.01,2.0,544.0,-39.8699,-39.22613,-40.85467,7.962984,-39.2259,-70.66171,-11.43582,8.0
274,1390.96,1161.61,2.0,546.0,-39.6369,-38.71838,-36.98874,6.27854,-38.71818,-70.42872,-11.71054,8.0
275,1392.4,1160.23,2.0,548.0,-39.7741,-38.83719,-42.90416,6.182916,-38.83698,-70.56592,-11.72893,8.0
276,1393.85,1158.85,2.0,550.0,-39.2226,-38.19574,-35.41725,5.738328,-38.19556,-70.01441,-11.81885,8.0
277,1395.3,1157.47,2.0,552.0,-39.0718,-38.0943,-38.87808,5.977902,-38.09412,-69.86361,-11.76949,8.0
278,1396.76,1156.1,2.0,554.0,-44.9103,-42.08331,-41.47329,0.3737735,-42.08287,-75.70211,-13.61925,11.0
279,1398.22,1154.74,2.0,556.0,-45.0778,-41.82188,-44.22348,-0.4788816,-41.82146,-75.86961,-14.04815,11.0
280,1399.69,1153.39,2.0,558.0,-44.4702,-41.6798,-42.2826,0.4506765,-41.6794,-75.26201,-13.58262,11.0
281,1401.16,1152.03,2.0,560.0,-41.6703,-39.07102,-42.13405,0.8645588,-39.0708,-72.46211,-13.39131,8.0
282,1402.64,1150.69,2.0,562.0,-41.0706,-38.7192,-39.51951,1.435481,-38.719,-71.86241,-13.14341,8.0
283,1404.12,1149.35,2.0,564.0,-40.7621,-38.49381,-38.19468,1.636982,-38.49362,-71.55391,-13.0603,8.0
284,1405.6,1148.01,2.0,566.0,-39.5377,-36.79149,-41.34712,0.5450099,-36.79136,-70.32951,-13.53815,8.0
285,1407.09,1146.68,2.0,568.0,-37.2597,-35.29802,-42.25581,2.433594,-35.29793,-68.05152,-12.75359,8.0
286,1408.59,1145.35,2.0,570.0,-37.6059,-34.58328,-64.46482,-0.02475519,-34.5832,-68.39771,-13.81451,11.0
287,1410.08,1144.02,2.0,572.0,-38.3865,-35.73044,-32.45188,0.7397262,-35.73034,-69.17831,-13.44798,11.0
288,1411.58,1142.7,2.0,574.0,-39.2908,-36.29329,-39.47246,0.02537599,-36.29317,-70.08261,-13.78944,8.0
289,1413.08,1141.38,2.0,576.0,-40.4392,-37.44932,-37.48996,0.04061963,-37.44916,-71.23101,-13.78185,8.0
290,1414.59,1140.06,2.0,578.0,-41.7111,-38.81241,-38.25214,0.2257424,-38.81221,-72.50291,-13.69071,11.0
291,1416.09,1138.75,2.0,580.0,-42.4954,-39.63836,-42.38299,0.3116127,-39.63811,-73.28721,-13.6491,8.0
292,1417.6,1137.44,2.0,582.0,-43.2713,-40.15322,-36.76004,-0.2135011,-40.15294,-74.06312,-13.91017,8.0
293,1419.11,1136.13,2.0,584.0,-44.1661,-41.37079,-64.28832,0.4403895,-41.37041,-74.95791,-13.5875,8.0
294,1420.63,1134.83,2.0,586.0,-45.4154,-42.88525,-40.1473,1.018862,-42.88472,-76.20721,-13.32249,8.0
295,1422.14,1133.53,2.0,588.0,-47.0307,-43.90637,-47.819,-0.2264667,-43.90569,-77.82251,-13.91682,11.0
296,1423.66,1132.23,2.0,590.0,-48.3024,-45.71204,-45.97246,0.8825976,-45.71102,-79.09421,-13.3832,11.0
297,1425.18,1130.93,2.0,592.0,-50.8912,-48.79986,-46.77496,2.080603,-48.79778,-81.68301,-12.88523,8.0
298,1426.7,1129.63,2.0,594.0,-50.5588,-48.60973,-54.72898,2.463158,-48.60774,-81.35061,-12.74287,11.0
299,1428.23,1128.33,2.0,596.0,-59.7203,-56.57798,-53.24687,-0.2842635,-56.56554,-90.51211,-13.94657,11.0
300,1429.75,1127.04,2.0,598.0,-59.313,-56.95817,-61.55047,1.395381,-56.94459,-90.10481,-13.16023,8.0
301,1431.28,1125.75,2.0,600.0,-55.03139,-53.48743,-49.74464,3.676231,-53.48132,-85.82321,-12.34189,11.0
302,1432.8,1124.46,2.0,602.0,-64.0596,-61.67133,-65.98508,1.25413,-61.63125,-94.85141,-13.22016,8.0
303,1434.33,1123.17,2.0,604.0,-70.4571,-68.70421,-70.67312,2.461658,-68.5055,-101.2489,-12.74341,19.0
304,1435.86,1121.89,2.0,606.0,-65.3903,-64.75217,-67.05589,7.444685,-64.67109,-96.18211,-11.51103,19.0
305,1437.39,1120.6,2.0,608.0,-58.4663,-58.40739,-58.5854,17.42591,-58.38844,-89.25811,-10.86967,19.0
306,1438.92,1119.32,2.0,610.0,-57.9583,-57.76901,-58.91976,13.14331,-57.75265,-88.75011,-10.99746,19.0
307,1440.46,1118.04,2.0,612.0,-59.3423,-59.17728,-61.0773,13.55059,-59.15467,-90.13411,-10.97945,19.0
308,1441.99,1116.76,2.0,614.0,-60.0911,-59.58098,-58.77484,8.824658,-59.55616,-90.88291,-11.32674,19.0
309,1443.52,1115.48,2.0,616.0,-55.3784,-55.25777,-54.02758,15.17959,-55.24859,-86.17021,-10.92163,19.0
310,1445.06,1114.2,2.0,618.0,-57.9614,-57.80098,-55.96217,13.81171,-57.78449,-88.75321,-10.96872,19.0
311,1446.6,1112.92,2.0,620.0,-57.6361,-57.40532,-60.1719,12.34799,-57.39027,-88.42791,-11.03764,19.0
312,1448.14,1111.64,2.0,622.0,-59.2908,-58.80724,-63.12819,9.096099,-58.78647,-90.08261,-11.29614,19.0
313,1449.67,1110.36,2.0,624.0,-59.9754,-59.71126,-58.16182,11.61274,-59.6857,-90.76721,-11.08151,19.0
314,1451.21,1109.09,2.0,626.0,-60.6669,-60.56382,-59.565,15.03382,-60.53273,-91.45872,-10.92599,19.0
315,1452.75,1107.81,2.0,628.0,-70.65969,-69.70711,-74.46824,4.966152,-69.45823,-101.4515,-11.99328,19.0
316,1454.29,1106.54,2.0,630.0,-61.2861,-60.95679,-62.21264,10.59188,-60.92277,-92.07791,-11.15514,19.0
317,1455.83,1105.27,2.0,632.0,-61.2539,-60.98901,-63.27347,11.46831,-60.95474,-92.04571,-11.09098,19.0
318,1457.37,1103.99,2.0,634.0,-61.8861,-61.05576,-59.30105,6.567215,-61.02096,-92.67791,-11.65695,19.0
319,1458.91,1102.72,2.0,636.0,-61.6853,-60.93546,-60.97382,7.038639,-60.9016,-92.47711,-11.57551,19.0
320,1460.45,1101.45,2.0,638.0,-61.9054,-61.66594,-62.1557,11.77368,-61.62591,-92.69722,-11.0713,19.0
321,1461.99,1100.18,2.0,640.0,-61.6205,-61.038,-62.3479,8.161634,-61.00334,-92.41231,-11.40897,19.0
322,1463.54,1098.91,2.0,642.0,-62.1796,-62.00672,-61.64421,12.9215,-61.96344,-92.97142,-11.00798,19.0
323,1465.08,1097.63,2.0,644.0,-76.1654,-72.31148,-74.20916,-2.278195,-71.8683,-106.9572,-15.08891,11.0
324,1466.62,1096.36,2.0,646.0,-71.6188,-69.61584,-67.56768,1.690466,-69.37199,-102.4106,-13.03861,8.0
325,1468.16,1095.09,2.0,648.0,-78.11831,-75.41772,-72.53192,-1.042958,-74.55529,-108.9101,-14.35482,11.0
326,1469.71,1093.82,2.0,650.0,-78.07051,-76.49855,-78.45519,0.7532759,-75.42053,-108.8623,-13.44179,11.0
327,1471.25,1092.55,2.0,652.0,-73.6973,-71.5492,-73.84778,1.03644,-71.17438,-104.4891,-13.31474,11.0
328,1472.79,1091.28,2.0,654.0,-73.0381,-70.34575,-72.99054,0.06205725,-70.05872,-103.8299,-13.77119,8.0
329,1474.34,1090.01,2.0,656.0,-73.2323,-70.15569,-68.49876,-0.6579616,-69.88057,-104.0241,-14.14354,11.0
330,1475.88,1088.73,2.0,658.0,-70.70089,-68.65461,-81.55759,1.700392,-68.4581,-101.4927,-13.03461,8.0
331,1477.42,1087.46,2.0,660.0,-74.5494,-72.36453,-73.51929,0.790019,-71.91617,-105.3412,-13.42504,8.0
332,1478.96,1086.19,2.0,662.0,-62.9292,-62.84716,-64.42363,15.02289,-62.79469,-93.72101,-10.92632,20.0
333,1480.5,1084.92,2.0,664.0,-61.7201,-61.64669,-61.85305,15.78021,-61.60684,-92.51192,-10.90508,20.0
334,1482.05,1083.65,2.0,666.0,-65.52031,-65.05634,-65.47208,8.688961,-64.96943,-96.31212,-11.34269,20.0
335,1483.59,1082.37,2.0,668.0,-69.573,-65.84598,-64.33995,-1.510776,-65.74195,-100.3648,-14.62287,20.0
336,1485.13,1081.1,2.0,670.0,-69.9432,-67.36579,-65.28066,0.5921761,-67.2189,-100.735,-13.51611,8.0
337,1486.67,1079.83,2.0,672.0,-69.5319,-66.51528,-73.53164,-0.2512637,-66.39415,-100.3237,-13.92956,8.0
338,1488.21,1078.55,2.0,674.0,-56.721,-56.59801,-55.94031,14.99094,-56.58551,-87.51281,-10.9273,11.0
339,1489.75,1077.28,2.0,676.0,-54.2535,-54.16111,-53.87711,16.34829,-54.15397,-85.04531,-10.89135,8.0
340,1491.29,1076.0,2.0,678.0,-55.3995,-55.28538,-55.09719,15.40417,-55.27614,-86.19132,-10.91518,8.0
341,1492.83,1074.73,2.0,680.0,-55.3687,-55.31047,-54.62158,18.04905,-55.30117,-86.16051,-10.85934,8.0
342,1494.37,1073.45,2.0,682.0,-55.0909,-55.03486,-56.44096,18.23144,-55.02613,-85.88272,-10.85659,8.0
343,1495.9,1072.17,2.0,684.0,-54.4786,-54.45351,-53.87346,21.21321,-54.44588,-85.27041,-10.82453,8.0
344,1497.44,1070.89,2.0,686.0,-56.6278,-56.61234,-56.31211,21.89272,-56.5998,-87.41961,-10.81981,8.0
345,1498.98,1069.61,2.0,688.0,-55.1326,-55.08556,-54.6851,18.8783,-55.07673,-85.92441,-10.84768,8.0
346,1500.51,1068.33,2.0,690.0,-57.5136,-57.44495,-57.69169,17.10166,-57.42977,-88.30541,-10.87565,8.0
347,1502.04,1067.05,2.0,692.0,-53.6396,-53.59925,-54.57828,19.66825,-53.59298,-84.43142,-10.83844,8.0
348,1503.58,1065.77,2.0,694.0,-57.0197,-56.94461,-56.9625,16.85778,-56.93107,-87.81151,-10.88044,8.0
349,1505.11,1064.48,2.0,696.0,-57.952,-57.84776,-57.19246,15.49272,-57.8311,-88.74382,-10.91272,8.0
350,1506.64,1063.2,2.0,698.0,-73.3659,-70.16022,-71.92208,-0.8954697,-69.88483,-104.1577,-14.27288,8.0
351,1508.17,1061.91,2.0,700.0,-73.1961,-69.37139,-79.61425,-1.887105,-69.14054,-103.9879,-14.84737,8.0
352,1509.7,1060.62,2.0,702.0,-63.7746,-61.71073,-57.37456,2.052173,-61.67029,-94.56642,-12.89613,19.0
353,1511.23,1059.33,2.0,704.0,-63.8263,-61.87355,-60.36219,2.343518,-61.83157,-94.61812,-12.78655,19.0
354,1512.75,1058.04,2.0,706.0,-63.9377,-60.91837,-75.61934,-0.08510416,-60.88464,-94.72951,-13.84487,19.0
355,1514.28,1056.75,2.0,708.0,-65.37729,-61.71072,-68.89936,-1.296952,-61.67028,-96.16911,-14.49882,8.0
356,1515.8,1055.45,2.0,710.0,-62.80519,-60.3432,-58.44101,1.107974,-60.31365,-93.59701,-13.28336,8.0
357,1517.32,1054.15,2.0,712.0,-53.8519,-53.6603,-54.26313,13.31277,-53.65394,-84.64371,-10.98977,8.0
358,1518.84,1052.85,2.0,714.0,-48.4489,-46.95085,-44.13345,3.847409,-46.94949,-79.24071,-12.29122,8.0
359,1520.36,1051.55,2.0,716.0,-52.1587,-51.50813,-56.63681,7.887745,-51.50425,-82.95051,-11.44626,8.0
360,1521.87,1050.25,2.0,718.0,-51.9033,-49.06425,-45.90497,0.3449293,-49.06205,-82.69512,-13.63307,8.0
361,1523.39,1048.94,2.0,720.0,-51.5282,-50.28265,-57.79028,4.774887,-50.27973,-82.32001,-12.04028,8.0
362,1524.9,1047.63,2.0,722.0,-53.6016,-52.51475,-53.01808,5.439371,-52.50986,-84.39341,-11.88355,8.0
363,1526.41,1046.32,2.0,724.0,-51.7671,-51.54346,-49.77857,12.69291,-51.53956,-82.55891,-11.01936,8.0
364,1527.91,1045.01,2.0,726.0,-53.5474,-52.29338,-49.62178,4.734223,-52.28874,-84.33921,-12.05048,8.0
365,1529.42,1043.69,2.0,728.0,-51.3023,-51.04484,-50.64167,12.08129,-51.04136,-82.09411,-11.05275,8.0
366,1530.92,1042.37,2.0,730.0,-50.209,-49.7326,-50.53898,9.333085,-49.73003,-81.00081,-11.27078,8.0
