# Receiver Point (#),X(m),Y(m),Z(m),Distance (m),Strongest Power (dBm),Total Power (dBm),Total Power With Phase (dBm),Best SINR (dB),RSSI (dBm),RSRP (dBm),RSRQ (dB),Strongest power transmitter (Tx #)
211,1091.56,1479.18,2.0,420.0,-4.265349,0.01569266,-1.138836,-2.252604,0.01569327,-35.05716,-15.07285,11.0
212,1093.05,1480.52,2.0,422.0,-3.833931,0.05850116,2.122597,-1.614983,0.05850159,-34.62574,-14.68424,11.0
213,1094.49,1481.9,2.0,424.0,-3.518691,0.1183703,-0.4281149,-1.174373,0.1183706,-34.3105,-14.42887,11.0
214,1095.89,1483.33,2.0,426.0,-1.762581,0.8022841,-1.305369,0.9418325,0.8022844,-32.55439,-13.35668,11.0
215,1097.24,1484.8,2.0,428.0,-1.99079,1.015946,-7.543063,0.007129832,1.015947,-32.7826,-13.79855,11.0
216,1098.55,1486.32,2.0,430.0,-3.607271,-0.28713,-2.847891,-0.5990409,-0.28713,-34.39908,-14.11195,11.0
217,1099.81,1487.87,2.0,432.0,-2.639661,0.4955978,1.259514,-0.2464224,0.4955978,-33.43147,-13.92707,11.0
218,1101.03,1489.45,2.0,434.0,-3.960769,-0.4835059,2.955577,-0.8885567,-0.4835053,-34.75258,-14.26908,11.0
219,1102.21,1491.07,2.0,436.0,-5.246389,-1.179386,0.003052599,-1.905951,-1.179386,-36.0382,-14.85882,11.0
220,1103.35,1492.71,2.0,438.0,-5.24319,-1.825196,0.8931437,-0.7803775,-1.825196,-36.035,-14.20981,11.0
221,1104.48,1494.36,2.0,440.0,-5.33181,-1.221934,3.67327,-1.976244,-1.221934,-36.12362,-14.90169,19.0
222,1105.64,1495.99,2.0,442.0,-3.092389,-0.004513199,-6.901865,-0.1537904,-0.004513702,-33.8842,-13.87969,11.0
223,1106.82,1497.6,2.0,444.0,-3.494849,-0.3501301,-1.600796,-0.2648026,-0.3501304,-34.28666,-13.93653,11.0
224,1108.02,1499.2,2.0,446.0,-3.678911,0.7822407,-7.632708,-2.536491,0.7822412,-34.47072,-15.25296,19.0
225,1109.24,1500.78,2.0,448.0,-4.069481,-0.3264909,-12.28643,-1.35943,-0.326491,-34.86129,-14.5348,11.0
226,1110.48,1502.35,2.0,450.0,-3.02171,0.7912038,3.567256,-1.479781,0.7912038,-33.81352,-14.60473,8.0
227,1111.73,1503.91,2.0,452.0,-5.84367,-1.51532,1.098214,-2.327833,-1.51532,-36.63548,-15.12016,11.0
228,1112.99,1505.47,2.0,454.0,-2.870879,-0.4411438,-11.38705,1.250893,-0.4411432,-33.66269,-13.22155,8.0
229,1114.26,1507.01,2.0,456.0,-3.7977,-0.1561469,-4.228808,-1.18229,-0.1561475,-34.58951,-14.43337,8.0
230,1115.53,1508.55,2.0,458.0,-2.810891,0.1188761,2.469956,0.1625875,0.1188765,-33.6027,-13.72158,8.0
231,1116.82,1510.08,2.0,460.0,-3.84407,-0.6865762,-0.2867125,-0.2895627,-0.6865767,-34.63588,-13.94931,19.0
232,1118.12,1511.6,2.0,462.0,-3.410301,-0.4042775,-6.920665,0.008556423,-0.4042776,-34.20211,-13.79784,19.0
233,1119.42,1513.12,2.0,464.0,-3.2213,0.06511756,0.03212432,-0.535724,0.06511764,-34.01311,-14.07823,19.0
234,1120.73,1514.63,2.0,466.0,-4.388909,0.1218817,-0.3037914,-2.613568,0.1218821,-35.18072,-15.3026,19.0
235,1122.05,1516.13,2.0,468.0,-5.281611,-1.29393,-0.9809449,-1.774704,-1.29393,-36.07342,-14.77949,19.0
236,1123.37,1517.63,2.0,470.0,-4.44479,-1.887664,0.1201601,0.9592056,-1.887664,-35.2366,-13.34894,11.0
237,1124.69,1519.13,2.0,472.0,-3.69818,-1.548485,-5.20057,1.934981,-1.548485,-34.48999,-12.94151,19.0
238,1126.03,1520.62,2.0,474.0,-1.90099,1.074087,-4.322667,0.07073484,1.074087,-32.6928,-13.76689,19.0
239,1127.36,1522.1,2.0,476.0,-2.628191,-0.4726906,3.970809,1.920128,-0.4726904,-33.42,-12.94731,19.0
240,1128.7,1523.59,2.0,478.0,-2.486391,-0.9592929,-0.7559604,3.753273,-0.9592928,-33.2782,-12.31891,19.0
241,1130.05,1525.07,2.0,480.0,-2.060461,0.12387,-5.550717,1.846813,0.1238696,-32.85227,-12.97614,19.0
242,1131.4,1526.54,2.0,482.0,-3.88902,-0.7242609,-4.939199,-0.3036122,-0.724261,-34.68083,-13.95657,19.0
243,1132.75,1528.01,2.0,484.0,-4.598491,-1.180095,-2.75302,-0.781118,-1.180094,-35.3903,-14.21021,8.0
244,1134.11,1529.48,2.0,486.0,-2.156029,0.7318182,1.946947,0.2484594,0.7318187,-32.94784,-13.67966,19.0
245,1135.47,1530.95,2.0,488.0,-2.73356,0.6955557,5.5196,-0.8007705,0.6955563,-33.52537,-14.22093,19.0
246,1136.83,1532.41,2.0,490.0,-2.617321,0.7898071,5.674402,-0.7604129,0.7898067,-33.40913,-14.19894,19.0
247,1138.2,1533.87,2.0,492.0,-3.56215,0.4472827,-1.158729,-1.810852,0.447282,-34.35396,-14.80124,19.0
248,1139.57,1535.32,2.0,494.0,-2.568929,0.5396623,-6.182933,-0.1944075,0.5396631,-33.36074,-13.9004,19.0
249,1140.94,1536.78,2.0,496.0,-1.58376,0.8291387,1.423419,1.290288,0.8291391,-32.37557,-13.20471,19.0
250,1142.31,1538.23,2.0,498.0,-1.49173,1.070176,-1.316725,0.9484692,1.070176,-32.28354,-13.35372,19.0
251,1143.69,1539.68,2.0,500.0,-1.85101,1.073137,1.153093,0.1740495,1.073136,-32.64282,-13.71596,19.0
252,1145.07,1541.12,2.0,502.0,-1.30985,1.076807,1.210151,1.352102,1.076807,-32.10166,-13.17847,19.0
253,1146.45,1542.57,2.0,504.0,-1.070249,0.6363996,-2.719945,3.175169,0.6363999,-31.86206,-12.49846,19.0
254,1147.84,1544.01,2.0,506.0,-0.9441208,0.5889977,-2.09231,3.732999,0.588998,-31.73593,-12.32493,19.0
255,1149.23,1545.45,2.0,508.0,-1.119411,0.1450356,-2.592497,4.711287,0.1450356,-31.91122,-12.05626,19.0
256,1150.62,1546.88,2.0,510.0,-1.36558,-0.5929106,1.845624,7.105842,-0.5929105,-32.15739,-11.56448,19.0
257,1152.01,1548.32,2.0,512.0,-1.82112,-0.7290329,-1.699574,5.437791,-0.7290328,-32.61293,-11.8839,19.0
258,1153.4,1549.75,2.0,514.0,-1.516869,-0.8567555,-0.5789388,7.847421,-0.8567556,-32.30868,-11.45193,19.0
259,1154.79,1551.18,2.0,516.0,-1.15351,-0.397458,1.199777,7.208821,-0.3974582,-31.94532,-11.54786,19.0
260,1156.19,1552.61,2.0,518.0,-1.748409,-0.795076,-0.09143347,6.100012,-0.7950762,-32.54022,-11.74515,19.0
261,1157.59,1554.04,2.0,520.0,-0.367,0.5041143,1.666494,6.534256,0.5041143,-31.15881,-11.66293,19.0
262,1158.99,1555.46,2.0,522.0,-0.6404282,0.5756244,-0.6201836,4.906115,0.5756243,-31.43224,-12.00786,19.0
263,1160.4,1556.89,2.0,524.0,-1.297269,-0.03294914,-2.568661,4.711788,-0.03294893,-32.08908,-12.05613,19.0
264,1161.8,1558.31,2.0,526.0,0.09174608,1.286131,0.288598,4.995531,1.28613,-30.70007,-11.9862,19.0
265,1163.21,1559.73,2.0,528.0,-1.272969,0.6814366,3.670581,2.453907,0.681437,-32.06478,-12.74622,19.0
266,1164.61,1561.15,2.0,530.0,-0.02864598,1.571525,-3.181991,3.511555,1.571525,-30.82046,-12.39198,19.0
267,1166.02,1562.56,2.0,532.0,0.06057965,1.702252,0.4680464,3.378316,1.702252,-30.73123,-12.43349,19.0
268,1167.43,1563.98,2.0,534.0,-1.692231,0.7122975,2.630407,1.30995,0.7122975,-32.48404,-13.19634,19.0
269,1168.85,1565.39,2.0,536.0,1.08392,2.479332,-17.86337,4.214448,2.479332,-29.70789,-12.18722,19.0
270,1170.26,1566.8,2.0,538.0,-1.364679,0.8126389,-9.044072,1.864577,0.812639,-32.15649,-12.96913,19.0
271,1171.68,1568.22,2.0,540.0,0.2947997,1.850956,4.344923,3.656023,1.850957,-30.49701,-12.34797,19.0
272,1173.1,1569.63,2.0,542.0,-0.9117222,1.083279,4.366726,2.342794,1.083279,-31.70353,-12.78681,19.0
273,1174.52,1571.03,2.0,544.0,-0.6737615,0.9974623,-3.742278,3.285122,0.9974623,-31.46557,-12.46304,19.0
274,1175.94,1572.44,2.0,546.0,0.7448124,2.008976,1.388737,4.712408,2.008976,-30.047,-12.05598,19.0
275,1177.36,1573.84,2.0,548.0,-2.376771,-0.394324,-1.905962,2.376963,-0.3943243,-33.16858,-12.77426,19.0
276,1178.78,1575.25,2.0,550.0,0.6469511,1.735257,0.7164192,5.454823,1.735257,-30.14486,-11.88012,19.0
277,1180.21,1576.65,2.0,552.0,0.1391099,1.219131,2.697523,5.492324,1.219131,-30.6527,-11.87183,19.0
278,1181.63,1578.05,2.0,554.0,-2.306271,-0.6327781,0.09490288,3.278023,-0.6327784,-33.09808,-12.4653,19.0
279,1183.06,1579.45,2.0,556.0,-0.9144258,0.02251625,-3.943686,6.183825,0.02251646,-31.70624,-11.72875,19.0
280,1184.49,1580.85,2.0,558.0,0.7157611,1.33953,2.08377,8.111989,1.33953,-30.07605,-11.41558,19.0
281,1185.92,1582.25,2.0,560.0,0.650959,1.224887,-0.07242239,8.499146,1.224887,-30.14085,-11.36574,19.0
282,1187.35,1583.64,2.0,562.0,0.1541879,0.7549334,3.807658,8.287103,0.7549334,-30.63762,-11.39256,19.0
283,1188.78,1585.04,2.0,564.0,-0.1418686,0.5702897,2.473545,7.491134,0.5702898,-30.93368,-11.50397,19.0
284,1190.21,1586.43,2.0,566.0,-0.147028,0.5539508,1.158631,7.565591,0.5539508,-30.93884,-11.49279,19.0
285,1191.65,1587.82,2.0,568.0,0.6350015,1.184312,-1.007374,8.702112,1.184312,-30.15681,-11.34112,19.0
286,1193.08,1589.21,2.0,570.0,0.7069707,1.297053,-0.535585,8.370333,1.297053,-30.08484,-11.3819,19.0
287,1194.52,1590.6,2.0,572.0,-0.3032042,0.3701535,1.243962,7.754356,0.3701535,-31.09502,-11.46517,19.0
288,1195.96,1591.99,2.0,574.0,-2.314539,-1.200795,-0.1732777,5.341224,-1.200795,-33.10635,-11.90556,19.0
289,1197.4,1593.38,2.0,576.0,-0.3718948,0.4264683,2.550271,6.950543,0.4264684,-31.16371,-11.59018,19.0
290,1198.84,1594.76,2.0,578.0,0.8314682,1.488999,1.184964,7.865772,1.488999,-29.96034,-11.44934,19.0
291,1200.28,1596.14,2.0,580.0,-2.066209,-0.6886949,1.64986,4.279934,-0.6886951,-32.85802,-12.16933,19.0
292,1201.73,1597.53,2.0,582.0,-0.4343628,0.6275142,-3.950835,5.57535,0.6275143,-31.22618,-11.85369,19.0
293,1203.17,1598.91,2.0,584.0,0.5566883,1.426156,-3.491962,6.543323,1.426156,-30.23512,-11.66128,19.0
294,1204.62,1600.29,2.0,586.0,-1.935239,-0.4765967,0.1942693,3.98864,-0.4765966,-32.72705,-12.25045,19.0
295,1206.07,1601.67,2.0,588.0,1.23404,2.067109,-2.920322,6.747844,2.067109,-29.55777,-11.62488,19.0
296,1207.51,1603.05,2.0,590.0,-1.257479,0.09553008,-0.7852108,4.370781,0.09552998,-32.04929,-12.14482,19.0
297,1208.96,1604.42,2.0,592.0,0.3934862,1.309652,-1.15827,6.29197,1.309652,-30.39833,-11.70798,19.0
298,1210.42,1605.8,2.0,594.0,-0.3106045,0.7162421,0.1322165,5.739252,0.7162421,-31.10242,-11.81866,19.0
299,1211.87,1607.17,2.0,596.0,-0.638814,0.4635485,-9.688865,5.391765,0.4635486,-31.43063,-11.89418,19.0
300,1213.32,1608.54,2.0,598.0,0.063317,0.9800161,2.980254,6.289166,0.9800163,-30.7285,-11.70851,19.0
301,1214.78,1609.92,2.0,600.0,-1.337831,-0.1484821,0.3932154,5.016513,-0.148482,-32.12964,-11.98116,19.0
302,1216.23,1611.29,2.0,602.0,0.0787354,0.9408866,2.127739,6.583804,0.9408864,-30.71308,-11.65396,19.0
303,1217.69,1612.65,2.0,604.0,-0.8199023,0.1686198,1.204841,5.924347,0.1686199,-31.61171,-11.78033,19.0
304,1219.15,1614.02,2.0,606.0,-1.188171,-0.1583248,-3.609591,5.725027,-0.1583247,-31.97998,-11.82166,19.0
305,1220.61,1615.39,2.0,608.0,-0.1999687,0.614983,-1.463636,6.852678,0.6149829,-30.99178,-11.60676,19.0
306,1222.07,1616.75,2.0,610.0,-1.69811,-0.6109265,-2.729292,5.459889,-0.6109263,-32.48992,-11.879,19.0
307,1223.53,1618.11,2.0,612.0,-1.193099,-0.2068832,-4.150732,5.935687,-0.2068833,-31.98491,-11.77803,19.0
308,1225.0,1619.47,2.0,614.0,-0.9597302,-0.06318189,0.2424848,6.396123,-0.06318208,-31.75154,-11.68836,19.0
309,1226.46,1620.83,2.0,616.0,-1.61567,-0.4348787,0.4227472,5.052349,-0.4348788,-32.40748,-11.9726,19.0
310,1227.93,1622.19,2.0,618.0,-1.461041,-0.4942914,0.8830072,6.032366,-0.4942915,-32.25285,-11.75856,19.0
311,1229.4,1623.54,2.0,620.0,-1.57151,-0.4677166,1.135737,5.385386,-0.4677168,-32.36332,-11.89561,19.0
312,1230.88,1624.89,2.0,622.0,-1.90191,-0.6486129,-2.504605,4.755593,-0.6486126,-32.69372,-12.04511,19.0
313,1232.35,1626.24,2.0,624.0,-1.611741,-0.7546102,-0.4423789,6.611763,-0.75461,-32.40355,-11.64894,19.0
314,1233.83,1627.59,2.0,626.0,-2.41492,-1.062728,-0.4565031,4.373835,-1.062728,-33.20673,-12.144,19.0
315,1235.31,1628.94,2.0,628.0,-2.061119,-1.12423,0.09756473,6.1841,-1.12423,-32.85293,-11.7287,19.0
316,1236.79,1630.28,2.0,630.0,-2.170031,-0.7858528,-0.2143952,4.255467,-0.7858525,-32.96184,-12.17599,19.0
317,1238.27,1631.62,2.0,632.0,-2.354169,-1.094658,-5.286432,4.730861,-1.094658,-33.14598,-12.05132,19.0
318,1239.76,1632.95,2.0,634.0,-3.090069,-1.879382,-1.121133,4.928128,-1.879382,-33.88188,-12.0025,19.0
319,1241.26,1634.28,2.0,636.0,-3.422661,-1.630405,-4.105445,2.916941,-1.630405,-34.21447,-12.58407,19.0
320,1242.74,1635.62,2.0,638.0,-3.269391,-1.938074,0.3618282,4.452378,-1.938074,-34.0612,-12.12313,19.0
321,1244.23,1636.96,2.0,640.0,-2.719929,-1.361938,0.9822021,4.352198,-1.361938,-33.51174,-12.1498,19.0
322,1245.7,1638.3,2.0,642.0,-2.83576,-1.467541,-4.316359,4.314231,-1.467541,-33.62757,-12.16003,19.0
323,1247.18,1639.66,2.0,644.0,-3.50358,-1.736935,-0.380776,2.993126,-1.736935,-34.29539,-12.55846,19.0
324,1248.65,1641.02,2.0,646.0,-4.202869,-2.153116,-5.204208,2.195717,-2.153116,-34.99468,-12.84157,19.0
325,1250.11,1642.38,2.0,648.0,-4.223299,-2.166621,0.9622945,2.177333,-2.166621,-35.01511,-12.84849,19.0
326,1251.57,1643.75,2.0,650.0,-3.000901,-1.431352,-0.5453869,3.611709,-1.431352,-33.79271,-12.36136,19.0
327,1253.03,1645.11,2.0,652.0,-2.088921,-0.5578773,1.08899,3.739979,-0.5578774,-32.88073,-12.32286,19.0
328,1254.51,1646.46,2.0,654.0,-3.06591,-0.9043937,-4.193062,1.904766,-0.9043938,-33.85772,-12.95333,19.0
329,1256.08,1647.68,2.0,656.0,-5.00582,-2.416848,-10.63485,0.8879664,-2.416848,-35.79763,-13.38078,19.0
330,1257.86,1647.27,2.0,658.0,-5.68908,-2.752721,-7.735458,0.1491631,-2.752722,-36.48089,-13.72817,19.0
331,1259.53,1646.17,2.0,660.0,-4.25833,-2.393002,-1.978033,2.704296,-2.393002,-35.05014,-12.65714,19.0
332,1261.39,1645.45,2.0,662.0,-6.561589,-3.510998,-2.877436,-0.08021281,-3.510997,-37.3534,-13.8424,19.0
333,1263.34,1645.0,2.0,664.0,-7.012319,-3.115542,-3.552545,-1.622322,-3.115542,-37.80413,-14.68859,19.0
334,1265.32,1644.73,2.0,666.0,-5.944991,-3.059795,-2.62997,0.253918,-3.059795,-36.7368,-13.67701,19.0
335,1267.31,1644.6,2.0,668.0,-5.68438,-2.992674,-1.289168,0.6624226,-2.992674,-36.47619,-13.48352,19.0
336,1269.31,1644.57,2.0,670.0,-4.67139,-3.229577,-1.408913,4.047919,-3.229577,-35.4632,-12.23363,19.0
337,1271.31,1644.61,2.0,672.0,-3.28543,-1.002198,-15.9195,1.600827,-1.002198,-34.07724,-13.07504,19.0
338,1273.31,1644.71,2.0,674.0,-2.660699,-0.5116057,0.5183912,1.936523,-0.5116052,-33.45251,-12.94091,19.0
339,1275.3,1644.86,2.0,676.0,-2.64297,-1.019473,1.882379,3.43632,-1.019473,-33.43478,-12.41531,19.0
340,1277.29,1645.08,2.0,678.0,-2.82696,-1.242391,-6.493703,3.562383,-1.242391,-33.61877,-12.37638,19.0
341,1279.27,1645.36,2.0,680.0,-4.412429,-2.055509,0.8242299,1.422767,-2.055509,-35.20424,-13.14873,19.0
342,1281.24,1645.69,2.0,682.0,-5.09423,-2.580113,-3.355472,1.056455,-2.580112,-35.88604,-13.30593,19.0
343,1283.21,1646.06,2.0,684.0,-7.055769,-3.886622,0.4172272,-0.3120888,-3.886622,-37.84758,-13.96096,19.0
344,1285.17,1646.45,2.0,686.0,-6.636131,-4.421451,-7.426832,1.770438,-4.421451,-37.42794,-13.00649,19.0
345,1287.12,1646.88,2.0,688.0,-7.95944,-4.969594,-5.058872,0.04100573,-4.969594,-38.75125,-13.78166,19.0
346,1289.07,1647.32,2.0,690.0,-7.14448,-4.459985,-6.813055,0.6780494,-4.459986,-37.93629,-13.47631,19.0
347,1291.02,1647.78,2.0,692.0,-5.21364,-3.583275,-0.4218689,3.41434,-3.583275,-36.00545,-12.42218,19.0
348,1292.96,1648.25,2.0,694.0,-3.590939,-2.322382,-3.702299,4.695037,-2.322382,-34.38275,-12.06037,19.0
349,1294.9,1648.74,2.0,696.0,-4.550741,-3.160779,-0.6012729,4.234313,-3.160779,-35.34255,-12.18177,19.0
350,1296.84,1649.22,2.0,698.0,-3.357,-2.201027,-3.770988,5.157565,-2.201027,-34.14881,-11.94779,19.0
351,1298.78,1649.72,2.0,700.0,-4.861469,-2.243174,-5.621955,0.8229351,-2.243174,-35.65328,-13.41011,19.0
352,1300.71,1650.21,2.0,702.0,-1.910779,-0.7460905,1.200404,5.120393,-0.7460902,-32.70259,-11.9565,19.0
353,1302.65,1650.7,2.0,704.0,-3.501959,-2.149414,-4.097775,4.372518,-2.149414,-34.29377,-12.14436,19.0
354,1304.59,1651.19,2.0,706.0,-6.87068,-4.649639,-7.396443,1.754532,-4.649639,-37.66249,-13.01285,11.0
355,1306.53,1651.67,2.0,708.0,-6.558399,-4.406244,-1.664738,1.928682,-4.406244,-37.35021,-12.94397,11.0
356,1308.48,1652.14,2.0,710.0,-11.589,-10.50003,-10.51713,5.45185,-10.50003,-42.38081,-11.88078,19.0
357,1310.42,1652.61,2.0,712.0,-5.178909,-1.886578,-9.290024,-0.54686,-1.886577,-35.97072,-14.08414,19.0
358,1312.37,1653.06,2.0,714.0,-5.680699,-4.371607,-18.28267,4.537162,-4.371606,-36.47251,-12.10091,19.0
359,1314.32,1653.51,2.0,716.0,-7.73684,-4.816676,-5.185544,0.182182,-4.816676,-38.52865,-13.71198,19.0
360,1316.27,1653.94,2.0,718.0,-5.906949,-4.517918,-2.334929,4.237712,-4.517918,-36.69876,-12.18084,19.0
361,1318.23,1654.35,2.0,720.0,-1.96176,-1.272047,-1.654872,7.641733,-1.272046,-32.75357,-11.48153,19.0
362,1320.18,1654.75,2.0,722.0,-8.651791,-6.298698,-3.502267,1.431912,-6.298698,-39.4436,-13.14491,19.0
363,1322.15,1655.14,2.0,724.0,-2.636659,-1.542401,0.6995976,5.428032,-1.542401,-33.42847,-11.88607,19.0
364,1324.11,1655.51,2.0,726.0,-3.417561,-2.645267,-0.5983329,7.108151,-2.645267,-34.20937,-11.56411,19.0
365,1326.08,1655.85,2.0,728.0,-9.25323,-7.256042,-4.523805,2.336856,-7.256041,-40.04504,-12.789,19.0
366,1328.05,1656.18,2.0,730.0,-5.076511,-4.191915,-7.852634,6.460592,-4.191915,-35.86832,-11.67641,19.0
367,1330.03,1656.49,2.0,732.0,-7.84025,-5.983101,-9.421262,2.727762,-5.983101,-38.63206,-12.64896,11.0
368,1332.01,1656.78,2.0,734.0,-5.320461,-4.106561,-6.445552,4.914937,-4.106562,-36.11227,-12.00571,19.0
369,1333.99,1657.04,2.0,736.0,-10.1745,-8.612379,-6.757948,3.636254,-8.612379,-40.96631,-12.35393,11.0
370,1335.97,1657.28,2.0,738.0,-7.79372,-6.539103,-4.642246,4.750334,-6.539104,-38.58553,-12.04643,11.0
371,1337.96,1657.5,2.0,740.0,-6.33019,-4.508739,-3.236103,2.83116,-4.508739,-37.122,-12.61326,19.0
372,1339.95,1657.7,2.0,742.0,-5.01791,-3.407732,-3.534939,3.479169,-3.407732,-35.80972,-12.40199,19.0
373,1341.94,1657.87,2.0,744.0,-10.0113,-9.378015,-7.465001,8.041349,-9.378015,-40.80311,-11.4251,11.0
374,1343.93,1658.01,2.0,746.0,-7.76423,-6.320507,-10.64071,4.041163,-6.320506,-38.55604,-12.23554,11.0
375,1345.93,1658.13,2.0,748.0,-7.049589,-5.102243,-21.6552,2.473416,-5.102243,-37.8414,-12.73916,19.0
376,1347.93,1658.22,2.0,750.0,-8.333139,-5.986509,-10.21468,1.447377,-5.986509,-39.12495,-13.13844,19.0
377,1349.92,1658.28,2.0,752.0,-7.291679,-5.810803,-3.393517,3.911196,-5.810802,-38.08349,-12.27269,19.0
378,1351.92,1658.32,2.0,754.0,-11.0751,-8.574878,-8.950535,1.088135,-8.574877,-41.86691,-13.29204,19.0
379,1353.92,1658.33,2.0,756.0,-4.512179,-3.896548,-6.686492,8.173189,-3.896548,-35.30399,-11.40744,19.0
380,1355.92,1658.31,2.0,758.0,-4.660489,-4.049223,-6.727531,8.206321,-4.049223,-35.4523,-11.40308,19.0
381,1357.92,1658.26,2.0,760.0,-13.5267,-10.54047,-8.386234,0.04827471,-10.54047,-44.31851,-13.77804,11.0
382,1359.92,1658.19,2.0,762.0,-0.4626321,-0.2804436,1.14696,13.68122,-0.2804436,-31.25444,-10.974,19.0
383,1361.91,1658.08,2.0,764.0,-9.35631,-8.091575,-6.119565,4.710142,-8.091575,-40.14812,-12.05655,19.0
384,1363.91,1657.95,2.0,766.0,-7.19053,-5.779728,-7.894247,4.158701,-5.779729,-37.98234,-12.20261,19.0
385,1365.9,1657.79,2.0,768.0,-5.709,-5.033406,-7.69919,7.738811,-5.033405,-36.50081,-11.46741,19.0
386,1367.89,1657.59,2.0,770.0,-9.61056,-7.747569,-11.93579,2.710991,-7.747569,-40.40237,-12.6548,19.0
387,1369.88,1657.37,2.0,772.0,-5.0881,-4.479754,-7.79075,8.228609,-4.479753,-35.87991,-11.40016,19.0
388,1371.86,1657.12,2.0,774.0,-4.24917,-3.690592,-2.021489,8.624724,-3.690592,-35.04098,-11.35039,19.0
389,1373.84,1656.84,2.0,776.0,-7.8531,-6.968043,-4.232016,6.458087,-6.968043,-38.64491,-11.67687,19.0
390,1375.81,1656.53,2.0,778.0,-8.01234,-6.718953,-5.745542,4.597825,-6.718952,-38.80415,-12.0852,19.0
391,1377.78,1656.19,2.0,780.0,-11.3656,-9.475348,-8.999789,2.633294,-9.475348,-42.15741,-12.68206,19.0
392,1379.75,1655.82,2.0,782.0,-6.4831,-5.78313,-5.978503,7.572366,-5.78313,-37.27491,-11.49178,19.0
393,1381.71,1655.43,2.0,784.0,-12.2738,-10.09899,-11.19283,1.870945,-10.09899,-43.06561,-12.96662,19.0
394,1383.66,1655.0,2.0,786.0,-12.8213,-10.20596,-15.50144,0.8294668,-10.20596,-43.61311,-13.40715,19.0
395,1385.61,1654.55,2.0,788.0,-9.055869,-7.640959,-8.346958,4.143909,-7.640959,-39.84768,-12.20672,19.0
396,1387.55,1654.07,2.0,790.0,-11.7842,-9.577602,-19.02252,1.790695,-9.577602,-42.57601,-12.99841,19.0
397,1389.49,1653.56,2.0,792.0,-18.0092,-14.88346,-26.63547,-0.2278833,-14.88346,-48.80101,-13.91755,8.0
398,1391.41,1653.03,2.0,794.0,-16.6023,-12.47149,-6.741366,-2.010414,-12.47149,-47.39411,-14.92263,19.0
399,1393.33,1652.46,2.0,796.0,-10.7811,-9.087534,-7.529557,3.21555,-9.087534,-41.57291,-12.48538,19.0
400,1395.24,1651.87,2.0,798.0,-8.54553,-7.578584,-5.690992,6.03138,-7.578584,-39.33734,-11.75876,19.0
401,1397.14,1651.26,2.0,800.0,-17.9962,-13.84846,-9.26241,-2.037958,-13.84846,-48.78801,-14.93955,11.0
402,1399.04,1650.62,2.0,802.0,-8.446469,-7.726107,-7.573946,7.437177,-7.726107,-39.23828,-11.51217,19.0
403,1400.92,1649.95,2.0,804.0,-6.443629,-5.285003,-5.984261,5.146224,-5.285002,-37.23544,-11.95044,19.0
404,1402.8,1649.26,2.0,806.0,-8.647821,-8.138149,-12.88756,9.047609,-8.138149,-39.43963,-11.30148,19.0
405,1404.66,1648.54,2.0,808.0,-7.72723,-5.813185,-4.3349,2.566207,-5.813184,-38.51904,-12.70586,19.0
406,1406.52,1647.8,2.0,810.0,-8.501649,-8.124933,-8.343913,10.42798,-8.124933,-39.29346,-11.16853,19.0
407,1408.37,1647.04,2.0,812.0,-9.462519,-6.884014,-3.553621,0.9113096,-6.884015,-40.25433,-13.37032,19.0
408,1410.21,1646.25,2.0,814.0,-5.860419,-5.505693,-4.730751,10.70034,-5.505693,-36.65223,-11.14654,19.0
409,1412.03,1645.44,2.0,816.0,-10.7221,-8.176253,-6.76551,0.9845949,-8.176254,-41.51391,-13.33766,19.0
410,1413.85,1644.62,2.0,818.0,-6.42617,-5.442746,-6.302929,5.949449,-5.442746,-37.21798,-11.77524,19.0
411,1415.66,1643.77,2.0,820.0,-7.073219,-6.00802,-8.704063,5.560055,-6.00802,-37.86503,-11.85701,19.0
412,1417.46,1642.91,2.0,822.0,-10.3568,-8.058823,-19.74701,1.564857,-8.058822,-41.14861,-13.08979,19.0
413,1419.26,1642.03,2.0,824.0,-8.181739,-7.324723,-4.601331,6.612402,-7.324723,-38.97355,-11.64883,19.0
414,1421.05,1641.13,2.0,826.0,-6.872921,-5.770385,-8.959339,5.390991,-5.770385,-37.66473,-11.89435,19.0
415,1422.83,1640.22,2.0,828.0,-5.91578,-4.909666,-5.088871,5.838607,-4.909666,-36.70759,-11.79793,19.0
416,1424.6,1639.3,2.0,830.0,-5.10356,-4.375285,-2.827593,7.385664,-4.375284,-35.89537,-11.52009,19.0
417,1426.37,1638.36,2.0,832.0,-7.11806,-6.03104,-5.528393,5.460622,-6.031039,-37.90987,-11.87883,19.0
418,1428.13,1637.42,2.0,834.0,-4.84355,-4.492497,-5.531259,10.74741,-4.492497,-35.63536,-11.14287,19.0
419,1429.88,1636.46,2.0,836.0,-5.938311,-5.576462,-10.09895,10.6104,-5.576462,-36.73012,-11.15366,19.0
420,1431.63,1635.49,2.0,838.0,-7.575891,-7.071858,-6.705733,9.0988,-7.071858,-38.3677,-11.29585,19.0
421,1433.37,1634.51,2.0,840.0,-6.72894,-4.985935,-1.474816,3.064246,-4.985935,-37.52075,-12.53482,19.0
422,1435.11,1633.52,2.0,842.0,-8.22119,-7.690747,-8.562332,8.863536,-7.690747,-39.013,-11.32226,19.0
